"UNC_Marchetti_diatom_cultures_all_LOBSTAHS_IDs_pos.csv, lipids identified in West Antarctic diatom isolates provided by A. Marchetti and C. Moreno, University of North Carolina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Identifications were made by J. Collins, james.r.collins@aya.yale.edu, using v1.1.1 of the LOBSTAHS lipidomics software package for R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Values in columns 14-22 of this speadsheet are raw chromatographic peak areas; the .xlsx file UNC_Marchetti_diatom_cultures_IP-DAG_pmol_totals.xlsx contains mass data for unoxidized IP-DAG obtained using authentic standards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,match_ID,compound_name,elem_formula,LOBdbase_mz,peakgroup_mz,LOBdbase_ppm_match,peakgroup_rt,peakgroup_mzmin,peakgroup_mzmax,peakgroup_rtmin,peakgroup_rtmax,cultures,QC,Marchetti_diatom_culture_extract_A_act_1_QE002909,Marchetti_diatom_culture_extract_A_act_2_QE002910,Marchetti_diatom_culture_extract_Ch_sp_DNA_QE002911,Marchetti_diatom_culture_extract_F_cyl_1_QE002907,Marchetti_diatom_culture_extract_F_cyl_1_QE002908,Marchetti_diatom_culture_extract_Thalass_1_QE002905,Marchetti_diatom_culture_extract_Thalass_2_QE002906,QC_QE002903,QC_QE002915,xcms_peakgroup,CAMERA_pseudospectrum,LOBdbase_frag_ID,LOBdbase_exact_parent_neutral_mass,lipid_class,species,major_adduct,FA_total_no_C,FA_total_no_DB,degree_oxidation,C1,C1x,C2a,C2b,C3c,C3f,C3r,C4,C5,C6a,C6b,casecodes,iso_C3r.match_ID,iso_C3f.match_ID,iso_C3c.match_ID,ms2_conf,ms2_present,neg_mode.conf,rm.flag_auto
1341,320,PG 46:8 +2O,C52H87O12P1,952.627341,952.6249912,2.466706651,1116.209107,952.6246387,952.6258807,1115.267928,1117.274751,6,0,825936.5013,716641.7695,4633573.579,6748043.228,9079391.623,13647478.79,12340085.32,0,0,20298,14,33171,934.5935154,IP_DAG,PG,[M+NH4]+,46,8,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"319, 320, 321",,NA,0,0,1
1342,321,PC 44:7 +4O,C52H90N1O12P1,952.627341,952.6249912,2.466706651,1116.209107,952.6246387,952.6258807,1115.267928,1117.274751,6,0,825936.5013,716641.7695,4633573.579,6748043.228,9079391.623,13647478.79,12340085.32,0,0,20298,14,39397,951.6200646,IP_DAG,PC,[M+H]+,44,7,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"319, 320, 321",,NA,0,0,NA
1354,322,TAG 59:13,C62H94O6,952.7388671,952.7399477,-1.134194788,1111.827709,952.7304289,952.7452365,1097.33062,1117.475986,7,0,689171.419,849467.0978,6148088.289,3176159.392,10101792.22,6568987.841,4504038.636,0,0,20311,14,69460,934.7050415,TAG,TAG,[M+NH4]+,59,13,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"322, 4585",,,NA,NA,0,1
147,323,SQDG 39:3 +4O,C48H86O16S1,968.5974836,968.5987502,-1.307573176,1117.375369,968.5987077,968.5987926,1117.274751,1117.475986,2,0,0,0,0,678595.7719,726159.6239,938366.1717,565745.3197,0,0,21035,14,47193,950.5636581,IP_DAG,SQDG,[M+NH4]+,39,3,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
153,324,TAG 62:15,C65H96O6,990.7545172,990.7548461,-0.332044946,1114.535865,990.7538932,990.7565433,1110.232045,1119.75146,6,0,2972536.928,2508915.578,11602845.15,314907.5756,1152756.059,15272911.82,11353918.61,0,0,21923,14,71175,972.7206916,TAG,TAG,[M+NH4]+,62,15,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
159,325,DGCC 47:1 +4O,C57H109N1O12,1000.802255,1000.801418,0.836971837,1111.825486,1000.800625,1000.802211,1111.766631,1111.884341,2,0,0,0,0,0,0,3039397.161,2574308.883,0,0,22309,14,5696,999.7949788,IP_DAG,DGCC,[M+H]+,47,1,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"325, 326",,NA,0,0,1
1591,326,MGDG 48:2 +2O,C57H106O12,1000.802255,1000.801418,0.836971837,1111.825486,1000.800625,1000.802211,1111.766631,1111.884341,2,0,0,0,0,0,0,3039397.161,2574308.883,0,0,22309,14,56615,982.7684297,IP_DAG,MGDG,[M+NH4]+,48,2,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"325, 326",,NA,0,0,1
170,327,TAG 64:15,C67H100O6,1018.785817,1018.787853,-1.998535013,1117.8805,1018.784387,1018.79132,1114.01427,1121.74673,2,0,0,0,0,0,1112676.96,328057.3083,1237056.786,0,0,22924,14,72330,1000.751992,TAG,TAG,[M+NH4]+,64,15,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
174,328,MGDG 49:3 +4O,C58H106O14,1044.792085,1044.790349,1.661226284,1110.67197,1044.783968,1044.790929,1101.132867,1110.824046,3,0,0,0,0,1911724.723,7078978.669,1256211.127,79012.03867,0,0,23805,14,56875,1026.758259,IP_DAG,MGDG,[M+NH4]+,49,3,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,1
175,329,TAG 64:14 +2O,C67H102O8,1052.791297,1052.789675,1.540476434,1110.695971,1052.788947,1052.790403,1109.507602,1111.884341,2,0,0,0,0,0,83454.38709,6476621.25,5298821.996,0,0,24049,14,72309,1034.757471,TAG,TAG,[M+NH4]+,64,14,2,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
176,330,MGDG 50:4 +4O,C59H106O14,1056.792085,1056.790416,1.579060479,1111.274781,1056.784211,1056.79662,1107.492103,1115.057459,2,0,0,0,0,0,1560563.173,1184477.017,0,0,0,24172,14,57025,1038.758259,IP_DAG,MGDG,[M+NH4]+,50,4,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,1
177,331,TAG 66:15 +2O,C69H104O8,1078.806947,1078.805345,1.485035438,1114.075926,1078.8041,1078.806589,1111.884341,1116.267512,2,0,0,0,0,0,87142.16456,876391.8994,781121.4014,0,0,24788,14,73499,1060.773121,TAG,TAG,[M+NH4]+,66,15,2,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
181,332,DGDG 46:1 +3O,C61H114O18,1152.834343,1152.831555,2.418297808,1112.835881,1152.831493,1152.844858,1103.254227,1113.029599,3,0,0,0,0,1246709.64,2238666.031,620597.8302,0,0,0,26479,14,12067,1134.800518,IP_DAG,DGDG,[M+NH4]+,46,1,3,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,1
1119,333,TAG 44:0,C47H90O6,768.7075669,768.7077489,-0.236770659,1221.043902,768.7073311,768.7085071,1219.542785,1222.995939,7,2,16522659.77,15789701.83,3484771.213,9450797.798,11198125.55,180844066.3,139330880.4,2793025.75,3042377.804,11031,15,61550,750.6737413,TAG,TAG,[M+NH4]+,44,0,0,0,0,0,1,0,0,0,0,0,0,0,C2b,,,,NA,NA,0,1
26,334,TAG 46:1,C49H92O6,794.723217,794.7234908,-0.344545851,1221.172132,794.7229506,794.7238383,1220.684689,1222.96715,7,2,865856776.5,813155926.9,401870157.4,168021423.3,351177812.2,1709375997,1296373731,5169376.184,2659516.203,12151,15,62425,776.6893914,TAG,TAG,[M+NH4]+,46,1,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,,NA,NA,0,1
375,335,TAG 48:2,C51H94O6,820.7388671,820.7390314,-0.200226261,1221.043902,820.738593,820.739362,1220.684689,1226.330376,7,2,4174508267,3871957990,2765620265,352465115.8,697516868,4598952733,3476594544,3329970.9,5091660.892,13414,15,63370,802.7050415,TAG,TAG,[M+NH4]+,48,2,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,,NA,NA,0,1
515,336,TAG 50:3,C53H96O6,846.7545172,846.7543183,0.234860209,1220.856187,846.7538969,846.7548123,1220.684689,1221.38002,7,0,341768893.5,317638221.8,425257809.1,54228471.16,108838017.5,1789996777,1338772308,1697327.166,2035687.768,14760,15,64315,828.7206916,TAG,TAG,[M+NH4]+,50,3,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,,NA,NA,0,1
113,337,TAG 62:10,C65H106O6,1000.832768,1000.832457,0.310115507,1219.819373,1000.832324,1000.833305,1218.825733,1220.728167,4,0,0,0,798666.9863,642192.7861,2314275.661,58905177.15,43999894.61,0,0,22311,15,71000,982.798942,TAG,TAG,[M+NH4]+,62,10,0,0,0,0,1,1,0,0,0,0,0,0,C2b; C3c,,,"337, 342",NA,NA,0,1
123,338,TAG 68:11 +2O,C71H116O8,1114.900847,1114.900715,0.118433207,1218.478773,1114.900648,1114.901663,1209.937368,1220.728167,7,0,11722455.17,11479059.36,83862508.86,3179562.671,8423841.156,81315801.21,57824858.01,0,0,25678,15,74549,1096.867022,TAG,TAG,[M+NH4]+,68,11,2,0,0,1,0,0,0,0,0,0,0,0,C2a,,,,NA,NA,0,1
832,339,TAG 53:2,C56H104O6,890.8171175,890.815947,1.313913899,1221.38002,890.8155596,890.8163946,1220.684689,1222.995939,5,0,3210526.569,3342709.938,1851486.477,0,341344.2737,4016691.326,1852812.879,0,0,17191,15,65785,872.7832919,TAG,TAG,[M+NH4]+,53,2,0,0,0,0,1,0,0,0,0,0,0,0,C2b,,,,NA,NA,0,1
128,340,TAG 70:12 +2O,C73H118O8,1140.916497,1140.916627,-0.113347969,1222.994367,1140.916134,1140.916843,1216.476252,1227.745562,6,0,3102761.752,2603305.917,14454376.27,1489115.761,4838340.074,35777412.4,27263771.13,0,0,26236,15,75634,1122.882672,TAG,TAG,[M+NH4]+,70,12,2,0,0,0,1,0,0,0,0,0,0,0,C2b,,,,NA,NA,0,1
1084,341,DGDG 37:6,C52H86O15,968.6304983,968.6308935,-0.408005566,1221.38002,968.6305376,968.631561,1220.684689,1223.384289,7,0,5290083.409,5572100.249,4351925.895,695153.7621,1786095.498,5810102.713,5324935.365,0,0,21041,15,9852,950.5966727,IP_DAG,DGDG,[M+NH4]+,37,6,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"341, 1495",,,NA,0,0,NA
1131,342,PC 50:1 +1O,C58H114N1O9P1,1000.830398,1000.832457,-2.057347821,1219.819373,1000.832324,1000.833305,1218.825733,1220.728167,4,0,0,0,798666.9863,642192.7861,2314275.661,58905177.15,43999894.61,0,0,22311,15,40582,999.8231217,IP_DAG,PC,[M+H]+,50,1,1,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"337, 342",NA,0,0,1
118,343,DGCC 49:4 +3O,C59H107N1O11,1006.791691,1006.790811,0.873633929,1220.706428,1006.790456,1006.791166,1220.684689,1220.728167,2,0,0,0,67653.749,0,353015.6814,7775035.78,7060943.808,0,0,22528,15,6216,1005.784414,IP_DAG,DGCC,[M+H]+,49,4,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"343, 344",,NA,0,0,1
1181,344,DGTS_DGTA 49:4 +4O,C59H107N1O11,1006.791691,1006.790811,0.873633929,1220.706428,1006.790456,1006.791166,1220.684689,1220.728167,2,0,0,0,67653.749,0,353015.6814,7775035.78,7060943.808,0,0,22528,15,19421,1005.784414,IP_DAG,DGTS_DGTA,[M+H]+,49,4,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"343, 344",,NA,0,0,1
165,345,TAG 60:9,C63H104O6,974.8171175,974.8172127,-0.097640727,1221.043902,974.8164915,974.8178208,1216.227887,1225.050668,5,0,0,0,2213497.746,659571.0976,2453855.224,11629439.23,7558528.749,0,0,21322,15,69845,956.7832919,TAG,TAG,[M+NH4]+,60,9,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
196,346,TAG 67:11 +1O,C70H114O7,1084.890282,1084.889607,0.622496121,1222.934615,1084.889589,1084.889626,1222.876435,1222.992794,2,0,0,0,0,0,0,5726716.973,4590142.764,0,0,24932,15,74017,1066.856457,TAG,TAG,[M+NH4]+,67,11,1,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
1120,347,TAG 46:0,C49H94O6,796.7388671,796.7390645,-0.247769471,1262.316748,796.7388355,796.7396316,1260.314712,1264.393175,7,2,12193850.85,12108434.34,5775214.085,13501291.81,8495455.206,234922576.5,177913345.1,5084499.575,5431274.575,12239,16,62390,778.7050415,TAG,TAG,[M+NH4]+,46,0,0,0,0,0,1,0,0,0,0,0,0,0,C2b,,,,NA,NA,0,1
304,348,TAG 48:1,C51H96O6,822.7545172,822.7545846,-0.081938128,1260.939115,822.7544582,822.7549397,1259.709408,1266.087594,7,2,604524553.3,582653444.4,257485125.4,46342236.28,72494610.04,4593373245,3490652846,6723476.839,3576800.636,13513,16,63335,804.7206916,TAG,TAG,[M+NH4]+,48,1,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,,NA,NA,0,1
43,349,TAG 50:2,C53H98O6,848.7701672,848.7699937,0.204439716,1260.939115,848.7696418,848.7700896,1259.709408,1263.870456,7,2,330657893.1,321949722.8,214990407,46481902.74,84995846.35,1125476853,856275120.7,8195207.677,3264531.946,14872,16,64280,830.7363416,TAG,TAG,[M+NH4]+,50,2,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,,NA,NA,0,1
632,350,TAG 52:3,C55H100O6,874.7858173,874.7855734,0.278788793,1260.430202,874.7852471,874.7857029,1258.151358,1262.31076,7,2,34178321.86,33483986.53,23626850.68,10087159.77,13150717.06,76393891.3,57101074.42,3395187.668,2855473.035,16306,16,65295,856.7519917,TAG,TAG,[M+NH4]+,52,3,0,0,0,0,1,0,0,0,0,0,0,0,C2b,,,,NA,NA,0,1
155,351,TAG 60:5 +2O,C63H112O8,1014.869547,1014.869573,-0.025116047,1259.511295,1014.869322,1014.869966,1256.525837,1268.645468,6,0,1312387.431,1011434.099,279267.1235,1398845.313,3531053.559,31310194.71,24585780.55,0,0,22796,16,69719,996.8357214,TAG,TAG,[M+NH4]+,60,5,2,0,0,1,0,0,0,0,0,0,0,0,C2a,,,,NA,NA,0,1
157,352,TAG 62:6 +2O,C65H114O8,1040.885197,1040.885095,0.097766637,1261.648467,1040.884775,1040.885516,1256.525837,1273.996681,7,0,10687560,9484909.401,11597338.38,2546456.458,8622353.111,73627625.1,55240871.79,0,0,23677,16,70874,1022.851372,TAG,TAG,[M+NH4]+,62,6,2,0,0,0,1,0,0,1,0,0,0,0,C2b; C3r,"352, 4170",,,NA,NA,0,1
173,353,TAG 64:7 +3O,C67H116O9,1082.895762,1082.893555,2.037525238,1257.845974,1082.893097,1082.894014,1257.540589,1258.151358,2,0,0,0,0,0,0,5201679.778,4222970.528,0,0,24888,16,72071,1064.861936,TAG,TAG,[M+NH4]+,64,7,3,0,0,1,0,0,0,0,0,0,0,0,C2a,,,,NA,NA,0,1
516,354,TAG 49:0 +1O,C52H100O7,854.7807319,854.7787561,2.311513785,1261.926813,854.7780863,854.7793621,1260.314712,1264.393175,3,0,0,0,1345067.807,0,0,28449689.75,20512305.52,0,0,15204,16,63762,836.7469063,TAG,TAG,[M+NH4]+,49,0,1,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
904,355,PE 46:1 +3O,C51H100N1O11P1,934.7106768,934.7088362,1.969195259,1260.372457,934.7082351,934.7093936,1259.709408,1260.73837,4,0,763696.0986,542382.8266,123137.323,0,0,4151755.242,3535142.063,0,0,19450,16,25272,933.7034003,IP_DAG,PE,[M+H]+,46,1,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"355, 356, 357",,NA,0,0,1
901,356,PG 45:2 +1O,C51H97O11P1,934.7106768,934.7088362,1.969195259,1260.372457,934.7082351,934.7093936,1259.709408,1260.73837,4,0,763696.0986,542382.8266,123137.323,0,0,4151755.242,3535142.063,0,0,19450,16,32715,916.6768512,IP_DAG,PG,[M+NH4]+,45,2,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"355, 356, 357",,NA,0,0,1
902,357,PC 43:1 +3O,C51H100N1O11P1,934.7106768,934.7088362,1.969195259,1260.372457,934.7082351,934.7093936,1259.709408,1260.73837,4,0,763696.0986,542382.8266,123137.323,0,0,4151755.242,3535142.063,0,0,19450,16,39017,933.7034003,IP_DAG,PC,[M+H]+,43,1,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"355, 356, 357",,NA,0,0,NA
1016,358,DGDG 37:5,C52H88O15,970.6461484,970.6460966,0.053400426,1260.584286,970.6458238,970.6464021,1259.709408,1262.31076,6,0,2852367.591,2936920.381,1491521.967,0,217113.4153,7649455.844,6440791.856,0,0,21137,16,9827,952.6123228,IP_DAG,DGDG,[M+NH4]+,37,5,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"103, 358, 5893",,,NA,0,0,NA
1144,359,DGDG 42:11,C57H86O15,1028.630498,1028.631547,-1.019199448,1260.039086,1028.630823,1028.63227,1258.151358,1261.926813,2,0,0,136545.9935,0,0,0,1459609.287,1068743.454,0,0,23285,16,11227,1010.596673,IP_DAG,DGDG,[M+NH4]+,42,11,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
1416,360,TAG 55:5,C58H102O6,912.8014674,912.8014643,0.00333404,1259.630449,912.8011294,912.8017993,1256.695105,1262.565793,2,0,0,0,231995.1562,100714.5839,1258200.102,4062377.317,1964883.524,0,0,18378,16,66975,894.7676418,TAG,TAG,[M+NH4]+,55,5,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"360, 471",,,NA,NA,0,1
1444,361,PE 45:0 +4O,C50H100N1O12P1,938.7055914,938.7035138,2.213299929,1260.584286,938.7028268,938.7040768,1259.709408,1262.31076,4,0,1582948.767,1548875.882,715146.4556,0,319905.643,3098183.797,2210248.047,0,0,19645,16,25027,937.698315,IP_DAG,PE,[M+H]+,45,0,4,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"361, 2094","361, 362, 363",,NA,0,0,1
14412,362,PG 44:1 +2O,C50H97O12P1,938.7055914,938.7035138,2.213299929,1260.584286,938.7028268,938.7040768,1259.709408,1262.31076,4,0,1582948.767,1548875.882,715146.4556,0,319905.643,3098183.797,2210248.047,0,0,19645,16,32301,920.6717658,IP_DAG,PG,[M+NH4]+,44,1,2,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"362, 2095","361, 362, 363",,NA,0,0,NA
14421,363,PC 42:0 +4O,C50H100N1O12P1,938.7055914,938.7035138,2.213299929,1260.584286,938.7028268,938.7040768,1259.709408,1262.31076,4,0,1582948.767,1548875.882,715146.4556,0,319905.643,3098183.797,2210248.047,0,0,19645,16,38697,937.698315,IP_DAG,PC,[M+H]+,42,0,4,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"363, 2096","361, 362, 363",,NA,0,0,NA
164,364,TAG 63:7 +2O,C66H114O8,1052.885197,1052.882725,2.348179123,1257.845974,1052.88257,1052.882879,1257.540589,1258.151358,2,0,0,0,0,0,0,2661701.122,1306991.638,0,0,24055,16,71539,1034.851372,TAG,TAG,[M+NH4]+,63,7,2,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
178,365,MGDG 52:2 +4O,C61H114O14,1088.854685,1088.855637,-0.87486426,1257.845974,1088.85541,1088.855865,1257.540589,1258.151358,2,0,0,0,0,0,0,2306538.238,1807186.016,0,0,25046,16,57225,1070.820859,IP_DAG,MGDG,[M+NH4]+,52,2,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,1
1124,366,PG 36:6,C42H71O10P1,784.5123111,784.5119859,0.414521501,764.4748407,784.5116481,784.5123921,763.643347,765.6521912,7,0,559671578,630712196.3,396121005.5,446328437.2,999715500.7,54939134.87,38128850.69,0,0,11696,17,29979,766.4784856,IP_DAG,PG,[M+NH4]+,36,6,0,0,0,0,1,0,1,1,0,0,0,0,C2b; C3f; C3r,"366, 546, 2203, 3990","366, 374, 375",,0,25,1,1
263,367,PG 35:3 +3O,C41H75O13P1,824.5283552,824.5284849,-0.157366289,764.2261405,824.5277811,824.5288714,761.5872672,766.7177722,7,0,7867057.102,7317383.223,5256599.097,32699762.45,74468962.22,7555612.85,3655702.49,0,0,13586,17,29637,806.4945296,IP_DAG,PG,[M+NH4]+,35,3,3,0,0,1,0,0,0,0,0,0,0,0,C2a,,,,0,1,1,NA
28,368,PC 40:10,C48H76N1O8P1,826.538132,826.5377125,0.507536643,764.4748407,826.5371058,826.5382382,763.643347,765.6521912,7,0,1773539905,1664893502,191915643.7,1779699591,4568892847,73491899.51,45350153.12,195749.4215,0,13690,17,38402,825.5308555,IP_DAG,PC,[M+H]+,40,10,0,0,0,0,1,0,0,0,0,0,0,0,C2b,,,,16,16,1,0
447,369,SQDG 36:5,C45H76O12S1,858.5395748,858.5391361,0.510891701,762.0298934,858.5385159,858.5393862,756.6620782,763.643347,7,0,10849252.26,10789400.88,127394025.1,70533783.05,157650055.8,2215278.056,1358138.107,48370.25671,0,15431,17,46299,840.5057492,IP_DAG,SQDG,[M+NH4]+,36,5,0,0,0,1,0,0,0,1,0,0,0,0,C2a; C3r,"369, 4486",,,0,1,1,NA
103,370,PG 30:1,C36H69O10P1,710.4966611,710.496579,0.115514717,766.9756177,710.4960833,710.4968109,765.9386346,770.2050705,7,0,485628205.6,467893913.4,111384959.8,335714956.5,848895850.7,41910492.92,27085058.46,0,0,8791,17,28239,692.4628355,IP_DAG,PG,[M+NH4]+,30,1,0,0,0,1,0,0,1,1,0,0,0,0,C2a; C3f; C3r,"370, 1586","370, 386, 387",,9,9,1,0
117,371,PG 32:1 +1O,C38H73O11P1,754.5228758,754.522997,-0.16055085,761.268443,754.5226032,754.523966,759.9867916,762.5237624,4,0,135510.0019,124882.3209,28278617.83,815198.5952,1029777.969,2136940.81,1842067.86,0,0,10438,17,28725,736.4890503,IP_DAG,PG,[M+NH4]+,32,1,1,0,0,0,1,0,1,0,0,0,0,0,C2b; C3f,,"371, 389, 390",,NA,0,1,NA
7,372,SQDG 28:1,C37H68O12S1,754.4769744,754.4762235,0.995287189,762.9472597,754.4754919,754.4769552,762.2511724,763.643347,2,0,0,266665.7377,1753362.616,299097.2709,423720.0141,743629.4356,377950.6696,0,0,10431,17,44109,736.4431489,IP_DAG,SQDG,[M+NH4]+,28,1,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"372, 1013, 5004",,,NA,0,0,1
1017,373,SQDG 29:0,C38H72O12S1,770.5082746,770.5081751,0.129110165,761.6013724,770.5079848,770.5204752,755.6329632,762.5237624,6,0,658365.4606,709687.6123,591221.6373,8530269.116,19060117.23,6896679.787,4806297.347,0,0,11091,17,44319,752.474449,IP_DAG,SQDG,[M+NH4]+,29,0,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,1,NA
1213,374,PE 37:5 +2O,C42H74N1O10P1,784.5123111,784.5119859,0.414521501,764.4748407,784.5116481,784.5123921,763.643347,765.6521912,7,0,559671578,630712196.3,396121005.5,446328437.2,999715500.7,54939134.87,38128850.69,0,0,11696,17,23042,783.5050347,IP_DAG,PE,[M+H]+,37,5,2,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"374, 555, 2266, 3989","366, 374, 375",,0,25,0,1
1214,375,PC 34:5 +2O,C42H74N1O10P1,784.5123111,784.5119859,0.414521501,764.4748407,784.5116481,784.5123921,763.643347,765.6521912,7,0,559671578,630712196.3,396121005.5,446328437.2,999715500.7,54939134.87,38128850.69,0,0,11696,17,36812,783.5050347,IP_DAG,PC,[M+H]+,34,5,2,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"375, 556, 2267, 3991","366, 374, 375",,3,25,0,0
376,376,MGDG 36:7 +3O,C45H72O13,838.5311185,838.5309371,0.216395507,764.5691968,838.530333,838.5419972,759.1202849,768.2452212,4,1,626589.3608,756516.1476,671924.6518,894222.8458,3963779.818,0,0,0,860344.4616,14313,17,53695,820.4972929,IP_DAG,MGDG,[M+NH4]+,36,7,3,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
383,377,SQDG 34:4 +1O,C43H74O13S1,848.5188393,848.5195637,-0.853730009,764.7426176,848.518747,848.5198911,763.8409766,766.7177722,7,0,272441286.3,258371993.3,32081323.86,273302303.7,648467674.8,10040701.65,6476403.425,16928.95177,0,14836,17,45705,830.4850137,IP_DAG,SQDG,[M+NH4]+,34,4,1,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"377, 2919",,,0,6,0,NA
436,378,DGDG 27:2 +1O,C42H74O16,852.5315125,852.5310053,0.594884687,764.3976686,852.5301645,852.531152,763.8409766,764.7426176,4,0,1138666.199,1041490.802,0,945094.3894,3495526.13,0,0,0,0,15058,17,7582,834.4976869,IP_DAG,DGDG,[M+NH4]+,27,2,1,1,0,0,0,0,0,0,0,0,0,0,C1,,,,0,2,0,1
496,379,DGDG 27:4 +2O,C42H70O17,864.4951269,864.4934523,1.937151357,764.6559072,864.4848976,864.4942466,764.2261405,772.8544643,5,1,17220245.13,17274120.93,0,18415325.14,45094545.34,438264.6866,31469.83896,0,347130.4091,15742,17,7637,846.4613013,IP_DAG,DGDG,[M+NH4]+,27,4,2,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"379, 3228",,,NA,0,0,1
583,380,MGDG 38:4 +4O,C47H82O14,888.6042836,888.6041707,0.126996038,763.5477,888.6039803,888.6044036,762.0298934,766.0828291,4,0,774260.0748,618949.3678,0,1052831.523,3678533.924,0,0,0,0,17061,17,54125,870.570458,IP_DAG,MGDG,[M+NH4]+,38,4,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
603,381,PG 41:5 +3O,C47H83O13P1,904.5909555,904.5901242,0.918979221,764.484379,904.5899468,904.5903015,764.2261405,764.7426176,2,0,399156.887,466663.7083,155348.5601,1292167.72,2646585.995,24200.20333,0,0,0,17882,17,31527,886.5571299,IP_DAG,PG,[M+NH4]+,41,5,3,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"381, 4920",,,NA,0,0,NA
66,382,MGDG 44:10 +1O,C53H82O11,912.6195397,912.6202225,-0.748186161,763.3749514,912.6194565,912.6209885,762.5237624,764.2261405,2,0,713596.5105,723013.5075,24199.74974,1051921.88,2572280.542,0,20927.25054,0,0,18357,17,55810,894.5857141,IP_DAG,MGDG,[M+NH4]+,44,10,1,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"382, 3976",,,NA,0,0,NA
692,383,SQDG 38:7 +3O,C47H76O15S1,930.5243186,930.5228847,1.541001333,764.5691968,930.5222795,930.5244175,763.643347,766.0828291,7,0,24815748.75,24265742.05,2945906.342,25705402.76,57305922.46,701548.8073,397789.5426,0,0,19227,17,46977,912.490493,IP_DAG,SQDG,[M+NH4]+,38,7,3,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"383, 3364",,,NA,0,0,NA
762,384,SQDG 41:4 +3O,C50H88O15S1,978.6182191,978.6178313,0.396296465,764.2261405,978.6145516,978.6178674,762.5237624,775.0021357,5,0,1516330.168,1365203.031,2249271.938,2479898.183,5714041.395,168796.8096,145244.1435,0,0,21456,17,47847,960.5843935,IP_DAG,SQDG,[M+NH4]+,41,4,3,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
