"PAL1314_LMG1401_particulate_pos_withoddFA.csv, lipids identified in particulate (0.2 um) samples from Arthur Harbor and along PAL-LTER cruise grid, 2014-2014 (PAL1314 and LMG1401)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Identifications were made by J. Collins, james.r.collins@aya.yale.edu, using v1.1.1 of the LOBSTAHS lipidomics software package for R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Values in columns 13-17 of this speadsheet are raw chromatographic peak areas; the .xlsx file PAL1314_LMG1401_particulate_IP-DAG_pmol_mL.xlsx contains mass data for unoxidized IP-DAG obtained using authentic standards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,match_ID,compound_name,elem_formula,LOBdbase_mz,peakgroup_mz,LOBdbase_ppm_match,peakgroup_rt,peakgroup_mzmin,peakgroup_mzmax,peakgroup_rtmin,peakgroup_rtmax,samples,LMG1401_004_QE003116,LMG1401_008_QE003117,LMG1401_009_QE003118,LMG1401_010_QE003119,PAL1314_Stn_E_3m_2Jan14_0.2um_QE003120,xcms_peakgroup,CAMERA_pseudospectrum,LOBdbase_frag_ID,LOBdbase_exact_parent_neutral_mass,lipid_class,species,major_adduct,FA_total_no_C,FA_total_no_DB,degree_oxidation,C1,C1x,C2a,C2b,C3c,C3f,C3r,C4,C5,C6a,C6b,casecodes,iso_C3r.match_ID,iso_C3f.match_ID,iso_C3c.match_ID,ms2_conf,ms2_present,neg_mode.conf,rm.flag_auto
429,840,TAG 36:0,C39H74O6,656.5823663,656.5828658,-0.760818315,1109.257852,656.5828151,656.582979,1107.712545,1110.409908,5,8903557.871,9123227.829,25979608.09,12024400.68,9739794.73,9011,34,58750,638.5485407,TAG,TAG,[M+NH4]+,36,0,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
5214,841,DGTS_DGTA 39:2,C49H91N1O7,806.6868315,806.687525,-0.859767733,1107.782094,806.6874024,806.687804,1106.003893,1109.746258,5,16867683.62,5314949.024,8559897.052,5966948.809,2591718.733,14574,34,16851,805.679555,IP_DAG,DGTS_DGTA,[M+H]+,39,2,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"841, 842",,NA,0,0,NA
5215,842,TAG 46:3 +1O,C49H88O7,806.6868315,806.687525,-0.859767733,1107.782094,806.6874024,806.687804,1106.003893,1109.746258,5,16867683.62,5314949.024,8559897.052,5966948.809,2591718.733,14574,34,62502,788.6530059,TAG,TAG,[M+NH4]+,46,3,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"841, 842",,NA,NA,0,1
554,843,TAG 52:10,C55H86O6,860.6762668,860.6768469,-0.674115914,1105.524674,860.6768157,860.6768782,1103.336802,1107.712545,2,1316477346,758532438.7,927244770.1,1076385651,446661861.3,16680,34,65540,842.6424412,TAG,TAG,[M+NH4]+,52,10,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"540, 843",,,NA,NA,0,1
619,844,DGCC 41:1 +4O,C51H97N1O12,916.7083548,916.7069147,1.570927071,1107.499878,916.7063809,916.7079365,1105.562116,1108.208934,5,1710211.323,1683674.385,3860119.211,6882131.114,2709304.552,18865,34,4171,915.7010783,IP_DAG,DGCC,[M+H]+,41,1,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"844, 845",,NA,0,0,NA
6111,845,MGDG 42:2 +2O,C51H94O12,916.7083548,916.7069147,1.570927071,1107.499878,916.7063809,916.7079365,1105.562116,1108.208934,5,1710211.323,1683674.385,3860119.211,6882131.114,2709304.552,18865,34,55090,898.6745292,IP_DAG,MGDG,[M+NH4]+,42,2,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"844, 845",,NA,0,0,NA
685,846,TAG 56:8 +2O,C59H98O8,952.7599965,952.7606661,-0.702812728,1109.257852,952.7603814,952.7618421,1107.782094,1118.670151,5,47454588.56,2981106.989,8677754.266,10334070.97,9038491.129,20219,34,67619,934.7261709,TAG,TAG,[M+NH4]+,56,8,2,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
866,847,DGCC 44:1 +3O,C54H103N1O11,942.7603904,942.7593897,1.061509188,1109.257852,942.7449421,942.7599461,1102.999526,1116.768948,5,25629596.82,4705579.604,8068856.518,7902813.024,35824859.63,19867,34,4916,941.753114,IP_DAG,DGCC,[M+H]+,44,1,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"847, 848, 849",,NA,0,0,NA
861,848,DGTS_DGTA 44:1 +4O,C54H103N1O11,942.7603904,942.7593897,1.061509188,1109.257852,942.7449421,942.7599461,1102.999526,1116.768948,5,25629596.82,4705579.604,8068856.518,7902813.024,35824859.63,19867,34,18121,941.753114,IP_DAG,DGTS_DGTA,[M+H]+,44,1,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"847, 848, 849",,NA,0,0,NA
862,849,MGDG 45:2 +1O,C54H100O11,942.7603904,942.7593897,1.061509188,1109.257852,942.7449421,942.7599461,1102.999526,1116.768948,5,25629596.82,4705579.604,8068856.518,7902813.024,35824859.63,19867,34,55935,924.7265648,IP_DAG,MGDG,[M+NH4]+,45,2,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"847, 848, 849",,NA,0,0,NA
997,850,PE 39:2,C44H84N1O8P1,786.6007323,786.601565,-1.058612643,1105.386966,786.6013933,786.6017367,1102.564999,1108.208934,2,4139654.269,4816148.456,5903009.07,14240555.4,2063908.715,13767,34,23457,785.5934558,IP_DAG,PE,[M+H]+,39,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"850, 2039, 2596","850, 851",,NA,0,0,NA
9913,851,PC 36:2,C44H84N1O8P1,786.6007323,786.601565,-1.058612643,1105.386966,786.6013933,786.6017367,1102.564999,1108.208934,2,4139654.269,4816148.456,5903009.07,14240555.4,2063908.715,13767,34,37202,785.5934558,IP_DAG,PC,[M+H]+,36,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"851, 2040, 2597","850, 851",,NA,0,0,NA
10115,852,TAG 64:14 +2O,C67H102O8,1052.791297,1052.790194,1.047188528,1109.02229,1052.78911,1052.791279,1105.475656,1112.568925,2,993179.133,814933.8921,1517429.264,1387641.047,251095.8862,22679,34,72309,1034.757471,TAG,TAG,[M+NH4]+,64,14,2,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
1034,853,TAG 64:12 +2O,C67H106O8,1056.822597,1056.823815,-1.15303056,1110.032273,1056.820795,1056.825226,1103.803252,1113.771456,3,1487182.012,292637.2531,858464.3091,1659852.189,1635708.46,22763,34,72239,1038.788771,TAG,TAG,[M+NH4]+,64,12,2,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
108,854,DGDG 46:3 +1O,C61H110O16,1116.813214,1116.81428,-0.954206999,1110.409908,1116.813647,1116.814831,1103.336802,1112.001452,5,3834335.548,1373762.679,3055502.942,2823065.216,979357.8045,23584,34,12107,1098.779388,IP_DAG,DGDG,[M+NH4]+,46,3,1,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,1,NA
11310,855,DGCC 38:0,C48H93N1O8,812.6973962,812.6981259,-0.897967031,1105.739774,812.6980624,812.6981894,1105.475656,1106.003893,2,2528655.137,880530.1429,714161.9149,873829.2676,330003.7555,14822,34,3326,811.6901197,IP_DAG,DGCC,[M+H]+,38,0,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"855, 856, 857",,0,4,0,NA
11311,856,DGTS_DGTA 38:0 +1O,C48H93N1O8,812.6973962,812.6981259,-0.897967031,1105.739774,812.6980624,812.6981894,1105.475656,1106.003893,2,2528655.137,880530.1429,714161.9149,873829.2676,330003.7555,14822,34,16531,811.6901197,IP_DAG,DGTS_DGTA,[M+H]+,38,0,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"855, 856, 857",,0,4,0,NA
11321,857,TAG 45:1 +2O,C48H90O8,812.6973962,812.6981259,-0.897967031,1105.739774,812.6980624,812.6981894,1105.475656,1106.003893,2,2528655.137,880530.1429,714161.9149,873829.2676,330003.7555,14822,34,62019,794.6635706,TAG,TAG,[M+NH4]+,45,1,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"855, 856, 857",,NA,NA,0,1
11413,858,DGDG 48:4 +1O,C63H112O16,1142.828864,1142.830045,-1.033500922,1108.764176,1142.829792,1142.830298,1107.782094,1109.746258,2,815790.1733,2013322.662,700374.9785,2260641.067,5029981.948,23914,34,12582,1124.795038,IP_DAG,DGDG,[M+NH4]+,48,4,1,1,0,0,0,1,0,1,0,0,0,0,C1; C3c; C3r,"774, 858",,"858, 859",NA,0,1,NA
11414,859,SQDG 51:0 +4O,C60H116O16S1,1142.832235,1142.830045,1.916060161,1108.764176,1142.829792,1142.830298,1107.782094,1109.746258,2,815790.1733,2013322.662,700374.9785,2260641.067,5029981.948,23914,34,50403,1124.798409,IP_DAG,SQDG,[M+NH4]+,51,0,4,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"858, 859",NA,0,0,NA
1187,860,DGTS_DGTA 47:7,C57H97N1O7,908.7337817,908.734344,-0.618817162,1109.257852,908.734212,908.7350433,1100.973994,1110.409908,5,27934415.69,18628020.64,51715434.35,31717981.18,12851038.71,18545,34,19026,907.7265052,IP_DAG,DGTS_DGTA,[M+H]+,47,7,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"860, 861",,NA,0,0,NA
11812,861,TAG 54:8 +1O,C57H94O7,908.7337817,908.734344,-0.618817162,1109.257852,908.734212,908.7350433,1100.973994,1110.409908,5,27934415.69,18628020.64,51715434.35,31717981.18,12851038.71,18545,34,66527,890.6999561,TAG,TAG,[M+NH4]+,54,8,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"860, 861",,NA,NA,0,1
1207,862,MGDG 44:1 +3O,C53H100O13,962.7502197,962.7522528,-2.111791535,1107.610957,962.7507972,962.7537084,1105.475656,1109.746258,2,4144325.312,1216837.186,627580.5259,307331.4174,0,20573,34,55595,944.7163941,IP_DAG,MGDG,[M+NH4]+,44,1,3,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
1158,863,19prime_but_fuco,C46H64O8,745.467396,745.4680773,-0.913889056,514.5641004,745.4679153,745.4687916,514.1168722,515.3400368,5,3021776.175,31373015.07,38678220.3,43294224.53,11292963.24,12177,35,78244,744.4601195,pigment,19prime_but_fuco,[M+H]+,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,C2a; C3r,"629, 863, 4320",,,NA,NA,0,1
395,864,MGDG 32:7 +2O,C41H64O12,766.4736036,766.4742914,-0.897358301,533.2427388,766.4739969,766.4745859,532.527118,533.9583596,2,8258347.342,0,113761.1662,364352.8433,1270940.625,12999,35,52765,748.439778,IP_DAG,MGDG,[M+NH4]+,32,7,2,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"864, 882",,NA,0,0,NA
470,865,DGDG 36:10 +1O,C51H76O16,962.5471626,962.5476996,-0.557994472,538.0369063,962.5475543,962.5484585,534.7058002,539.4400225,3,443128.9656,365360.9461,1053959.302,953790.8043,1057084.092,20549,35,9682,944.513337,IP_DAG,DGDG,[M+NH4]+,36,10,1,0,0,1,0,0,0,0,0,0,0,0,C2a,,,,NA,0,0,NA
593,866,PE 31:5 +1O,C36H62N1O9P1,684.423496,684.4223143,1.726677964,524.9659541,684.4222061,684.4224259,523.7837781,525.3479456,5,23120995.18,9662523.022,11575249.6,15784301.41,6229417.762,9948,35,21637,683.4162196,IP_DAG,PE,[M+H]+,31,5,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"866, 867",,NA,0,0,NA
5911,867,PC 28:5 +1O,C36H62N1O9P1,684.423496,684.4223143,1.726677964,524.9659541,684.4222061,684.4224259,523.7837781,525.3479456,5,23120995.18,9662523.022,11575249.6,15784301.41,6229417.762,9948,35,35557,683.4162196,IP_DAG,PC,[M+H]+,28,5,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"866, 867",,NA,0,0,NA
797,868,PG 40:10 +1O,C46H71O11P1,848.5072258,848.5078264,-0.707925656,534.2121649,848.5076288,848.5085575,531.4742443,537.2281359,4,197977.2073,960671.4348,1493886.795,1237699.735,488665.3088,16187,35,31305,830.4734002,IP_DAG,PG,[M+NH4]+,40,10,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"868, 869",,NA,0,0,NA
7911,869,PC 38:9 +3O,C46H74N1O11P1,848.5072258,848.5078264,-0.707925656,534.2121649,848.5076288,848.5085575,531.4742443,537.2281359,4,197977.2073,960671.4348,1493886.795,1237699.735,488665.3088,16187,35,37892,847.4999493,IP_DAG,PC,[M+H]+,38,9,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"868, 869",,NA,0,0,NA
826,870,PUA 10:1 +1O,C10H18O2,171.1379564,171.1380675,-0.649295731,531.7899629,171.1380511,171.1380909,531.4742443,532.8247246,5,1558864.603,646731.897,1562847.506,2690589.15,1376815.294,156,35,42683,170.13068,PUA,PUA,[M+H]+,10,1,1,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
1384,871,PUA 11:3,C11H16O1,165.1273917,165.127541,-0.904226281,534.7058002,165.1275239,165.1275581,532.8247246,536.1291264,5,475556.2705,682294.3438,1762822.053,2153310.851,2076884.77,139,35,42717,164.1201153,PUA,PUA,[M+H]+,11,3,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
306,872,DGCC 23:4,C33H55N1O8,594.4000446,594.4007784,-1.234505752,536.1291264,594.4005811,594.4024658,535.8439596,537.2281359,5,2519114.19,2741947.574,4287122.501,4125962.764,3750826.521,6712,35,476,593.3927682,IP_DAG,DGCC,[M+H]+,23,4,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"872, 2906","872, 873",,NA,0,0,NA
3061,873,DGTS_DGTA 23:4 +1O,C33H55N1O8,594.4000446,594.4007784,-1.234505752,536.1291264,594.4005811,594.4024658,535.8439596,537.2281359,5,2519114.19,2741947.574,4287122.501,4125962.764,3750826.521,6712,35,13681,593.3927682,IP_DAG,DGTS_DGTA,[M+H]+,23,4,1,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"873, 2907","872, 873",,NA,0,0,NA
333,874,DGCC 25:3 +1O,C35H61N1O9,640.4419095,640.4420112,-0.158855931,538.0369063,640.4418959,640.4421265,537.2281359,538.0805183,3,511201.9589,610907.9311,1072099.212,1554999.578,81688.77868,8369,35,706,639.434633,IP_DAG,DGCC,[M+H]+,25,3,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"874, 875",,NA,0,0,NA
3331,875,DGTS_DGTA 25:3 +2O,C35H61N1O9,640.4419095,640.4420112,-0.158855931,538.0369063,640.4418959,640.4421265,537.2281359,538.0805183,3,511201.9589,610907.9311,1072099.212,1554999.578,81688.77868,8369,35,13911,639.434633,IP_DAG,DGTS_DGTA,[M+H]+,25,3,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"874, 875",,NA,0,0,NA
3423,876,PE 27:2 +2O,C32H60N1O10P1,650.4027606,650.4035987,-1.288549767,525.1569498,650.4031486,650.4040487,524.9659541,525.3479456,2,757773.2479,0,1080980.861,57920.38913,0,8744,35,20792,649.3954841,IP_DAG,PE,[M+H]+,27,2,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"876, 877, 878",,NA,0,0,NA
3421,877,PG 26:3,C32H57O10P1,650.4027606,650.4035987,-1.288549767,525.1569498,650.4031486,650.4040487,524.9659541,525.3479456,2,757773.2479,0,1080980.861,57920.38913,0,8744,35,27399,632.368935,IP_DAG,PG,[M+NH4]+,26,3,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"876, 877, 878",,NA,0,0,NA
3422,878,PC 24:2 +2O,C32H60N1O10P1,650.4027606,650.4035987,-1.288549767,525.1569498,650.4031486,650.4040487,524.9659541,525.3479456,2,757773.2479,0,1080980.861,57920.38913,0,8744,35,34887,649.3954841,IP_DAG,PC,[M+H]+,24,2,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"876, 877, 878",,NA,0,0,NA
3524,879,PE 28:2 +2O,C33H62N1O10P1,664.4184107,664.4191981,-1.185184281,513.7325673,664.4048472,664.4200605,509.7908769,521.825375,5,3149660.674,1636973.507,1578088.438,707586.2987,587053.2213,9271,35,20967,663.4111342,IP_DAG,PE,[M+H]+,28,2,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"879, 880, 881",,NA,0,0,NA
3521,880,PG 27:3,C33H59O10P1,664.4184107,664.4191981,-1.185184281,513.7325673,664.4048472,664.4200605,509.7908769,521.825375,5,3149660.674,1636973.507,1578088.438,707586.2987,587053.2213,9271,35,27609,646.3845851,IP_DAG,PG,[M+NH4]+,27,3,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"879, 880, 881",,NA,0,0,NA
3522,881,PC 25:2 +2O,C33H62N1O10P1,664.4184107,664.4191981,-1.185184281,513.7325673,664.4048472,664.4200605,509.7908769,521.825375,5,3149660.674,1636973.507,1578088.438,707586.2987,587053.2213,9271,35,35012,663.4111342,IP_DAG,PC,[M+H]+,25,2,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"879, 880, 881",,NA,0,0,NA
3951,882,DGCC 31:6 +4O,C41H67N1O12,766.4736036,766.4742914,-0.897358301,533.2427388,766.4739969,766.4745859,532.527118,533.9583596,2,8258347.342,0,113761.1662,364352.8433,1270940.625,12999,35,1871,765.4663271,IP_DAG,DGCC,[M+H]+,31,6,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"864, 882",,NA,0,0,NA
400,883,MGDG 31:7 +3O,C40H62O13,768.4528681,768.4532675,-0.519649863,538.1962868,768.4531826,768.4659731,538.0369063,539.4400225,4,239320.6462,5624527.852,12568120.05,11339117.29,3474739.306,13062,35,52570,750.4190425,IP_DAG,MGDG,[M+NH4]+,31,7,3,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
404,884,SQDG 28:0 +1O,C37H70O13S1,772.4875391,772.4874545,0.109600155,532.1772428,772.4870735,772.4878354,531.5297609,532.8247246,2,2114647.967,2993007.604,2697293.326,3709799.701,356967.8235,13199,35,44085,754.4537136,IP_DAG,SQDG,[M+NH4]+,28,0,1,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
4182,885,DGCC 33:8 +4O,C43H67N1O12,790.4736036,790.4739807,-0.477125834,535.4244004,790.4737938,790.4741677,533.9583596,536.8904411,2,1678798.988,381848.6476,1450432.229,1826064.585,4442375.789,13916,35,2346,789.4663271,IP_DAG,DGCC,[M+H]+,33,8,4,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"645, 885","885, 886",,NA,0,0,1
4181,886,MGDG 34:9 +2O,C43H64O12,790.4736036,790.4739807,-0.477125834,535.4244004,790.4737938,790.4741677,533.9583596,536.8904411,2,1678798.988,381848.6476,1450432.229,1826064.585,4442375.789,13916,35,53265,772.439778,IP_DAG,MGDG,[M+NH4]+,34,9,2,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"646, 886","885, 886",,NA,0,1,NA
431,887,SQDG 32:5 +1O,C41H68O13S1,818.4718891,818.4721772,-0.351991067,538.3120554,818.4715852,818.4726016,538.0369063,540.3215583,3,766750.0526,65282.76142,623869.638,738154.8891,68672.22726,15024,35,45195,800.4380635,IP_DAG,SQDG,[M+NH4]+,32,5,1,1,0,0,0,0,0,0,0,0,0,0,C1,,,,0,2,0,NA
436,888,DGDG 27:6,C42H66O15,828.4739975,828.4742789,-0.339570322,532.1651243,828.47426,828.4742977,530.6117189,533.7185297,2,788626.5776,3434821.563,5464689.599,5840078.7,3338908.893,15413,35,7677,810.4401719,IP_DAG,DGDG,[M+NH4]+,27,6,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"888, 1547",,,NA,0,0,NA
437,889,MGDG 36:9 +3O,C45H68O13,834.4998184,834.5007775,-1.149384952,532.0006811,834.5006519,834.5009032,531.4742443,532.527118,2,473933.6292,418713.3335,1018991.972,1239822.755,1729205.549,15654,35,53745,816.4659928,IP_DAG,MGDG,[M+NH4]+,36,9,3,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
447,890,SQDG 35:3 +2O,C44H78O14S1,880.5450541,880.5439545,1.248758043,536.1291264,880.5432625,880.544136,535.0084928,538.0805183,3,224047.2654,240931.7946,217654.8545,262627.9671,63706.44174,17385,35,45981,862.5112285,IP_DAG,SQDG,[M+NH4]+,35,3,2,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
452,891,DGDG 27:0 +4O,C42H78O19,904.5475565,904.5454293,2.351634464,531.5297609,904.5449386,904.5457532,530.3353042,532.8247246,5,2067086.985,1774760.62,2375860.054,3521628.503,988850.4374,18357,35,7547,886.5137309,IP_DAG,DGDG,[M+NH4]+,27,0,4,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"891, 892",NA,0,0,NA
4521,892,SQDG 37:5 +2O,C46H78O14S1,904.5450541,904.5454293,-0.414843672,531.5297609,904.5449386,904.5457532,530.3353042,532.8247246,5,2067086.985,1774760.62,2375860.054,3521628.503,988850.4374,18357,35,46641,886.5112285,IP_DAG,SQDG,[M+NH4]+,37,5,2,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"891, 892",NA,0,1,NA
458,893,SQDG 37:7 +3O,C46H74O15S1,916.5086685,916.509585,-0.999921828,516.9885203,916.5094123,916.5097577,516.7278569,517.2491838,2,928386.9343,0,0,0,1104386.121,18844,35,46707,898.474843,IP_DAG,SQDG,[M+NH4]+,37,7,3,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"893, 2544",,,NA,0,0,NA
1159,894,TAG 46:3,C49H88O6,790.6919168,790.6925504,-0.801326554,1163.299881,790.6925161,790.6926024,1161.055186,1163.610718,5,1176398592,288529236.8,343306229.6,343781480.5,226399346.1,13951,36,62495,772.6580912,TAG,TAG,[M+NH4]+,46,3,0,0,0,0,1,0,0,0,0,0,0,0,C2b,,,,NA,NA,0,1
2811,895,TAG 51:6,C54H92O6,854.723217,854.7237132,-0.580590604,1165.153799,854.7233088,854.7237225,1159.168272,1165.856534,5,295817790.7,139776157.3,176570194.1,191076804.4,178625363.1,16444,36,64910,836.6893914,TAG,TAG,[M+NH4]+,51,6,0,0,0,0,1,0,0,0,0,0,0,0,C2b,,,,NA,NA,0,1
464,896,TAG 59:10,C62H100O6,958.7858173,958.7843252,1.556220624,1165.856534,958.7768781,958.7848973,1156.183301,1172.495309,5,29641527.01,19485740.82,23697650.99,31231423.05,9768422.699,20436,36,69355,940.7519917,TAG,TAG,[M+NH4]+,59,10,0,0,0,0,1,1,0,0,0,0,0,0,C2b; C3c,,,"896, 901, 902",NA,NA,0,1
1518,897,TAG 57:9,C60H98O6,932.7701672,932.7701347,0.034859177,1165.538696,932.7635671,932.7703329,1163.222114,1170.268085,5,45029737.69,21609082.19,27235922.59,32984239.54,19919297.54,19492,36,68200,914.7363416,TAG,TAG,[M+NH4]+,57,9,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
2410,898,DGCC 52:0 +4O,C62H121N1O12,1072.896156,1072.893765,2.228645298,1165.495143,1072.891724,1072.895805,1162.895411,1168.094874,2,1292496.53,4082178.358,2063468.79,2405741.923,339467.2964,23021,36,6496,1071.888879,IP_DAG,DGCC,[M+H]+,52,0,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
4210,899,DGTS_DGTA 45:3,C55H101N1O7,888.7650819,888.7652482,-0.187205703,1163.299881,888.7651323,888.7654431,1162.895411,1165.856534,3,10982951.26,5768523.116,10353811.58,7350771.081,6657368.276,17754,36,18476,887.7578054,IP_DAG,DGTS_DGTA,[M+H]+,45,3,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"108, 899","899, 900",,NA,0,0,NA
4212,900,TAG 52:4 +1O,C55H98O7,888.7650819,888.7652482,-0.187205703,1163.299881,888.7651323,888.7654431,1162.895411,1165.856534,3,10982951.26,5768523.116,10353811.58,7350771.081,6657368.276,17754,36,65337,870.7312563,TAG,TAG,[M+NH4]+,52,4,1,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"79, 900","899, 900",,NA,NA,0,1
4612,901,PE 50:1 +1O,C55H108N1O9P1,958.7834479,958.7843252,-0.915063499,1165.856534,958.7768781,958.7848973,1156.183301,1172.495309,5,29641527.01,19485740.82,23697650.99,31231423.05,9768422.699,20436,36,26062,957.7761714,IP_DAG,PE,[M+H]+,50,1,1,1,0,0,0,1,1,0,0,0,0,0,C1; C3c; C3f,,"901, 902","896, 901, 902",NA,0,0,NA
462,902,PC 47:1 +1O,C55H108N1O9P1,958.7834479,958.7843252,-0.915063499,1165.856534,958.7768781,958.7848973,1156.183301,1172.495309,5,29641527.01,19485740.82,23697650.99,31231423.05,9768422.699,20436,36,40007,957.7761714,IP_DAG,PC,[M+H]+,47,1,1,1,0,0,0,1,1,0,0,0,0,0,C1; C3c; C3f,,"901, 902","896, 901, 902",NA,0,0,NA
475,903,TAG 55:10 +4O,C58H92O10,966.7028755,966.7029741,-0.102072679,1162.895411,966.7022554,966.7030136,1159.168272,1163.299881,5,3039290.697,5016296.263,5877604.983,7485426.986,9120176.788,20708,36,67178,948.6690499,TAG,TAG,[M+NH4]+,55,10,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
1160,904,DGTS_DGTA 28:1,C38H71N1O7,654.5303307,654.5308178,-0.744325566,843.6438033,654.5306302,654.5308506,842.4039689,844.0823094,5,9476060.201,12748582.7,44044417.91,35861296.32,45186876.59,8926,39,14326,653.5230542,IP_DAG,DGTS_DGTA,[M+H]+,28,1,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"904, 948",,NA,0,1,NA
3711,905,MGDG 30:2,C39H70O10,716.5307246,716.5320027,-1.78374786,840.145644,716.5318064,716.5320658,839.299773,841.3459779,5,4652814.112,3986360.59,6525778.29,7985139.176,2419769.79,11103,39,52230,698.496899,IP_DAG,MGDG,[M+NH4]+,30,2,0,0,0,1,0,0,1,1,0,0,0,0,C2a; C3f; C3r,"905, 2290","905, 906, 925, 926",,1,2,1,0
371,906,TAG 36:2 +4O,C39H70O10,716.5307246,716.5320027,-1.78374786,840.145644,716.5318064,716.5320658,839.299773,841.3459779,5,4652814.112,3986360.59,6525778.29,7985139.176,2419769.79,11103,39,58848,698.496899,TAG,TAG,[M+NH4]+,36,2,4,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"905, 906, 925, 926",,NA,NA,0,1
456,907,MGDG 32:2 +1O,C41H74O11,760.5569394,760.5573893,-0.591558938,843.169092,760.5571941,760.5575469,841.8098214,843.9017079,5,15080701.12,2877892.055,4631542.661,5385411.742,5872913.002,12768,39,52635,742.5231138,IP_DAG,MGDG,[M+NH4]+,32,2,1,0,0,0,1,0,1,0,0,0,0,0,C2b; C3f,,"907, 930, 931",,NA,0,0,NA
537,908,PE 39:6,C44H76N1O8P1,778.538132,778.5386146,-0.619938782,841.6158165,778.5385798,778.5386412,839.0865665,843.169092,5,177872501.1,56177750.14,153949158.1,141277788.7,45977240.14,13420,39,23557,777.5308555,IP_DAG,PE,[M+H]+,39,6,0,0,0,0,1,0,1,1,0,0,0,0,C2b; C3f; C3r,"908, 1355","908, 909",,0,17,0,1
