"UNC_Marchetti_diatom_cultures_IP-DAG_pmol_total_man_ann.csv, exported from first sheet of UNC_Marchetti_diatom_cultures_IP-DAG_pmol_totals.xlsx after manual curation was performed on the Marchetti diatom culture data",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Results are in rm.flag_manual and complement the automatic removal flag annotations in rm.flag_auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This file was generated for re-importation back into R at approx. line 1482 in PAL1314_PAL1516_environmental_samples.R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ms2_conf,ms2_present,neg_mode.conf,rm.flag_auto,rm.flag_manual,match_ID,compound_name,elem_formula,LOBdbase_mz,peakgroup_mz,LOBdbase_ppm_match,peakgroup_rt,peakgroup_mzmin,peakgroup_mzmax,peakgroup_rtmin,peakgroup_rtmax,cultures,QC,Marchetti_diatom_culture_extract_A_act_1_QE002909,Marchetti_diatom_culture_extract_A_act_2_QE002910,Marchetti_diatom_culture_extract_Ch_sp_DNA_QE002911,Marchetti_diatom_culture_extract_F_cyl_1_QE002907,Marchetti_diatom_culture_extract_F_cyl_1_QE002908,Marchetti_diatom_culture_extract_Thalass_1_QE002905,Marchetti_diatom_culture_extract_Thalass_2_QE002906,QC_QE002903,QC_QE002915,xcms_peakgroup,CAMERA_pseudospectrum,LOBdbase_frag_ID,LOBdbase_exact_parent_neutral_mass,lipid_class,species,major_adduct,FA_total_no_C,FA_total_no_DB,degree_oxidation,C1,C1x,C2a,C2b,C3c,C3f,C3r,C4,C5,C6a,C6b,casecodes,iso_C3r.match_ID,iso_C3f.match_ID,iso_C3c.match_ID
2248,NA,0,0,1,,3281,PC 45:2,C53H102N1O8P1,912.741583,912.7407941,0.864325977,1037.448384,912.740771,912.7408172,1036.234694,1038.662075,2,0,0.003479352,0.004561816,0,0,0,0.286799397,0.195000622,0,0,18371,2088,39577,911.7343066,IP_DAG,PC,[M+H]+,45,2,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3280, 3281",
183721,NA,0,0,NA,1,3613,MGDG 44:2,C53H98O10,912.7498257,912.7499859,-0.175450696,1064.130173,912.7488332,912.7511386,1063.048256,1065.212091,2,0,0.142295037,0.074886295,0,0,0,2.62078795,1.649356689,0,0,18372,3473,55605,894.7160001,IP_DAG,MGDG,[M+NH4]+,44,2,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3611, 3612, 3613, 3614",
31,NA,0,0,1,,229,DGTS_DGTA 47:5,C57H101N1O7,912.7650819,912.7655722,-0.537229941,1143.01867,912.7650907,912.7655727,1142.376369,1148.968785,3,0,0.018818193,0.024173433,0.072589735,0.004140548,0.094999501,1.270317175,1.329514576,0,0,18373,12,18976,911.7578054,IP_DAG,DGTS_DGTA,[M+H]+,47,5,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"229, 230",
1234,NA,0,0,NA,1,1486,DGDG 33:5,C48H80O15,914.5835481,914.5843657,-0.893937171,899.5417319,914.5843022,914.5844291,899.040961,900.0425028,2,0,0,0,18.94861294,5.618178842,11.69680516,7.852693123,9.288973614,0,0,18462,52,8852,896.5497225,IP_DAG,DGDG,[M+NH4]+,33,5,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
184811,NA,0,0,NA,1,4375,MGDG 44:1,C53H100O10,914.7654758,914.7654665,0.010152748,1255.652748,914.7654152,914.7655178,1255.356927,1255.948569,2,0,0,0,0,0,0,2.675671336,2.260050588,0,0,18481,6994,55580,896.7316502,IP_DAG,MGDG,[M+NH4]+,44,1,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"4373, 4374, 4375, 4376",
12064,NA,0,0,NA,1,4926,DGDG 33:4,C48H82O15,916.5991982,916.5987257,0.515506084,913.9295001,916.5986755,916.5987758,913.740967,914.1180333,2,0,0,0,0,0,0.727396143,44.32132604,28.92997293,0,0,18553,8838,8827,898.5653726,IP_DAG,DGDG,[M+NH4]+,33,4,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
18564,NA,0,0,1,,4378,PG 45:3,C51H95O10P1,916.7001121,916.6994212,0.753679847,1309.604422,916.6990992,916.6997432,1308.124311,1311.084533,2,0,0.058340896,0.066366344,0,0,0,1.804888282,0.431138293,0,0,18564,6998,32739,898.6662865,IP_DAG,PG,[M+NH4]+,45,3,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"4377, 4378, 4379",
11714,NA,0,0,NA,1,4380,MGDG 44:0,C53H102O10,916.7811259,916.7804942,0.68896667,1303.955071,916.7804183,916.7805702,1303.581719,1304.328423,2,0,0,0,0,0,0,5.188845149,3.767900401,0,0,18570,6999,55555,898.7473003,IP_DAG,MGDG,[M+NH4]+,44,0,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"4380, 4381",
1499,NA,0,0,NA,1,2756,DGDG 33:2,C48H86O15,920.6304983,920.6301996,0.324454614,987.9817054,920.6299339,920.6304654,986.8348337,989.1285771,2,0,0,0,0.674671064,0,0,4.64426418,3.707805917,0,0,18749,108,8777,902.5966727,IP_DAG,DGDG,[M+NH4]+,33,2,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
1697,0,4,0,NA,1,3046,SQDG 40:2,C49H90O12S1,920.6491253,920.648961,0.178491959,1003.320767,920.6487274,920.6491946,1003.296732,1003.344803,2,0,0,0,0,743.325102,2654.206664,0,0,0,0,18753,1014,47409,902.6152997,IP_DAG,SQDG,[M+NH4]+,40,2,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
10922,NA,0,1,1,,2076,MGDG 45:5,C54H94O10,920.7185256,920.7175672,1.040925581,1074.028792,920.7172974,920.7176605,1065.69605,1074.254626,3,0,0.056605759,0.019002589,0.763335568,0.091999806,1.53608169,7.104781748,5.175443645,0,0,18762,77,56005,902.6847,IP_DAG,MGDG,[M+NH4]+,45,5,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2074, 2075, 2076, 2077",
11942,NA,0,0,NA,1,4731,DGDG 34:8,C49H76O15,922.5522479,922.5545301,-2.473782219,630.2444253,922.5515871,922.5555479,626.6118733,638.1612797,5,0,3.48738065,4.116441667,205.6817628,0.965498282,3.421983839,75.19142618,55.67015122,0,0,18832,8281,9152,904.5184223,IP_DAG,DGDG,[M+NH4]+,34,8,0,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"4731, 4732"
3420,NA,0,0,NA,1,2806,DGDG 33:1,C48H88O15,922.6461484,922.6456407,0.550322403,1022.911172,922.6453314,922.6458614,1022.421392,1022.949407,3,0,0,0,23.17893841,0,0,41.06736996,28.26456384,0,0,18840,131,8752,904.6123228,IP_DAG,DGDG,[M+NH4]+,33,1,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
4027,NA,0,0,NA,1,2649,SQDG 40:1,C49H92O12S1,922.6647754,922.6670019,-2.413104771,459.784355,922.6668589,922.6674445,454.9108392,460.5356359,7,0,23.03730353,34.80276801,22.58471573,4.288235816,11.49190262,1.602589473,2.097113302,20621.26369,0,18843,100,47379,904.6309498,IP_DAG,SQDG,[M+NH4]+,40,1,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
1037,NA,0,1,1,,581,MGDG 45:4,C54H96O10,922.7341756,922.7327117,1.58651484,1093.409353,922.7321541,922.7333507,1088.317186,1098.571484,4,0,0.086982112,0.096469403,2.683938768,0.016849086,0.265938206,2.052829398,1.77114095,0,0,18851,22,55980,904.70035,IP_DAG,MGDG,[M+NH4]+,45,4,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"581, 582, 608, 609",
2263,NA,0,1,NA,0,2209,DGDG 34:7,C49H78O15,924.567898,924.5679236,-0.027627941,676.6108774,924.5672535,924.5701797,667.7950865,678.9865849,7,0,12.00133036,10.81386028,123.0115188,17.80536864,58.0689569,32.82292837,13.47316997,0,0,18924,79,9127,906.5340724,IP_DAG,DGDG,[M+NH4]+,34,7,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,
3820,NA,0,0,NA,1,2588,DGDG 33:0,C48H90O15,924.6617985,924.6625296,-0.790671929,1050.282388,924.6623043,924.6726624,1045.315837,1052.082322,5,0,0.874239565,0,7.931168112,846.1791816,2813.232589,97.15891232,70.88770747,0,0,18933,95,8727,906.6279729,IP_DAG,DGDG,[M+NH4]+,33,0,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"2588, 2666",,
607,NA,0,0,NA,1,2666,DGDG 33:0,C48H90O15,924.6617985,924.6636749,-2.029346994,1009.654321,924.6524364,924.6749135,1005.488183,1013.82046,2,0,0,0,0,4.783526544,42.12152178,78.62408129,0,0,0,18936,102,8727,906.6279729,IP_DAG,DGDG,[M+NH4]+,33,0,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"2588, 2666",,
12248,NA,0,1,NA,0,5206,SQDG 40:0,C49H94O12S1,924.6804255,924.6809863,-0.606520135,1072.598135,924.6809742,924.6809985,1072.513099,1072.683171,2,0,0,0,0,10.77304974,30.91871576,0,0,0,29683.07307,18938,10208,47349,906.6465999,IP_DAG,SQDG,[M+NH4]+,40,0,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
11010,NA,0,1,1,,286,MGDG 45:3,C54H98O10,924.7498257,924.7486881,1.230192657,1110.275337,924.7479102,924.7497652,1106.316188,1116.267512,4,0,0.50519288,0.541864107,2.722377001,0.539803221,2.493730704,6.897334466,4.237381922,0,0,18947,14,55955,906.7160001,IP_DAG,MGDG,[M+NH4]+,45,3,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"286, 287, 312, 313",
11715,NA,0,0,1,,4382,DGTS_DGTA 48:6,C58H101N1O7,924.7650819,924.7647035,0.409184521,1276.975174,924.7645983,924.7648086,1275.370253,1278.580095,2,0,0,0,0,0,0,0.102556218,0.115609461,0,0,18948,7018,19226,923.7578054,IP_DAG,DGTS_DGTA,[M+H]+,48,6,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"4382, 4383",
6510,NA,0,1,NA,0,1588,DGDG 34:6,C49H80O15,926.5835481,926.5833901,0.170500845,728.3420213,926.5829746,926.583454,727.8418491,731.9870495,5,0,16.65229612,15.8089796,78.6397938,9.106787968,34.61057728,1.765179853,1.126903571,0,0,19030,58,9102,908.5497225,IP_DAG,DGDG,[M+NH4]+,34,6,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
9413,NA,0,0,1,,2598,PG 46:5,C52H93O10P1,926.684462,926.6852908,-0.894329553,1051.937546,926.673584,926.6962115,1047.575222,1056.480603,4,0,0,0,0.168026911,2.140230047,3.129563441,3.994156203,2.770364362,0,0,19045,95,33069,908.6506364,IP_DAG,PG,[M+NH4]+,46,5,0,1,0,0,0,1,1,0,0,0,0,0,C1; C3c; C3f,,"2597, 2598, 2599","2597, 2598, 2599, 2600"
3022,NA,0,0,1,,211,MGDG 45:2,C54H100O10,926.7654758,926.7645224,1.028752682,1129.301902,926.7644393,926.765045,1123.998109,1131.943461,3,0,0.197465786,0.305003835,0.705169842,0.14669112,0.847745617,7.983779033,6.131107111,0,0,19053,11,55930,908.7316502,IP_DAG,MGDG,[M+NH4]+,45,2,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"209, 210, 211, 212",
1274,NA,0,0,NA,1,922,DGDG 34:5,C49H82O15,928.5991982,928.5990816,0.125535265,785.5272122,928.598642,928.6017508,772.4456619,790.566125,6,0,8.811287917,13.13579568,83.14202562,119.1066342,386.2462235,4.603269537,4.806696313,0,0,19138,35,9077,910.5653726,IP_DAG,DGDG,[M+NH4]+,34,5,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
25511,NA,0,0,1,,2189,PG 46:4,C52H95O10P1,928.7001121,928.6983084,1.942213024,924.0860843,928.6980645,928.6985522,923.9880455,924.184123,2,0,0,0,1.263056805,0.378509651,0.351484747,0,0,0,0,19148,78,33039,910.6662865,IP_DAG,PG,[M+NH4]+,46,4,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2188, 2189, 2190",
107,NA,0,0,1,,162,PE 49:1,C54H106N1O8P1,928.7728832,928.7751772,-2.469947609,1174.529114,928.7749443,928.7754101,1174.141593,1174.916636,2,0,0,0,0,0,0,10.31388998,8.594256321,0,0,19154,8,25932,927.7656067,IP_DAG,PE,[M+H]+,49,1,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"162, 163",
1071,NA,0,0,1,,163,PC 46:1,C54H106N1O8P1,928.7728832,928.7751772,-2.469947609,1174.529114,928.7749443,928.7754101,1174.141593,1174.916636,2,0,0,0,0,0,0,7.426231721,6.188056982,0,0,19154,8,39777,927.7656067,IP_DAG,PC,[M+H]+,46,1,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"162, 163",
1441,NA,0,0,NA,1,124,SQDG 42:11,C51H76O12S1,930.5395748,930.54,-0.456975599,705.3472246,930.5398939,930.5401061,703.8999686,706.7944807,2,0,0,0,5.340714074,0.812262005,2.669977146,6.089524208,5.689937145,0,0,19231,6,48309,912.5057492,IP_DAG,SQDG,[M+NH4]+,42,11,0,1,0,0,0,1,0,1,0,0,0,0,C1; C3c; C3r,"124, 2270",,"123, 124"
2316,NA,0,0,NA,1,2270,SQDG 42:11,C51H76O12S1,930.5395748,930.539258,0.340450201,693.7192303,930.5391108,930.5394051,692.2691638,695.1692967,2,0,0,0,1.387289652,0.814586595,2.658011624,1.526284001,0.378174879,0,0,19230,79,48309,912.5057492,IP_DAG,SQDG,[M+NH4]+,42,11,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"124, 2270",,
1174,NA,0,0,NA,1,797,DGDG 34:4,C49H84O15,930.6148483,930.615916,-1.147392624,815.2242562,930.615803,930.6173979,813.4778219,817.4664114,3,0,9.261858056,12.43052677,11.59451483,0.859608955,6.468670357,0,0,0,0,19240,31,9052,912.5810227,IP_DAG,DGDG,[M+NH4]+,34,4,0,1,0,0,0,1,0,1,0,0,0,0,C1; C3c; C3r,"797, 1070, 4387, 5308",,"797, 798"
1852,NA,0,0,NA,1,1070,DGDG 34:4,C49H84O15,930.6148483,930.6150048,-0.168198379,839.6897441,930.6147191,930.6152905,839.3027261,840.0767621,2,0,8.308038104,6.460870634,10.98075241,7.739134571,27.57861147,5.362310557,2.286651035,0,0,19236,43,9052,912.5810227,IP_DAG,DGDG,[M+NH4]+,34,4,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"797, 1070, 4387, 5308",,
11717,NA,0,0,NA,1,4387,DGDG 34:4,C49H84O15,930.6148483,930.6147346,0.122133361,1238.155836,930.6145626,930.6149066,1237.941074,1238.370597,2,0,1.61358526,3.430926127,0,0,0,9.380056596,5.032169683,0,0,19237,7027,9052,912.5810227,IP_DAG,DGDG,[M+NH4]+,34,4,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"797, 1070, 4387, 5308",,
12299,NA,0,0,NA,1,5308,DGDG 34:4,C49H84O15,930.6148483,930.6147384,0.118044284,942.4534296,930.6145329,930.6149439,941.4248791,943.4819802,2,0,0,0,0,0,0,36.13253536,30.99722409,0,0,19238,10528,9052,912.5810227,IP_DAG,DGDG,[M+NH4]+,34,4,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"797, 1070, 4387, 5308",,
907,NA,0,1,1,,1361,MGDG 46:7,C55H92O10,930.7028755,930.7028606,0.015949567,1045.147749,930.7027025,930.7037978,1043.179778,1045.3332,3,0,0.084497587,0.033460115,2.155673139,0.170188425,0.930413096,16.02615791,13.68492168,0,0,19251,49,56280,912.6690499,IP_DAG,MGDG,[M+NH4]+,46,7,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"1361, 1362, 1383, 1384",
23,NA,0,0,1,,697,PE 49:0,C54H108N1O8P1,930.7885333,930.7907286,-2.358542518,1196.567998,930.7905996,930.7908575,1196.406631,1196.729364,2,0,0,0,0,0,0.03309748,4.848207239,4.004715167,0,0,19259,26,25907,929.7812568,IP_DAG,PE,[M+H]+,49,0,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"697, 698",
231,NA,0,0,1,,698,PC 46:0,C54H108N1O8P1,930.7885333,930.7907286,-2.358542518,1196.567998,930.7905996,930.7908575,1196.406631,1196.729364,2,0,0,0,0,0,0.023830926,3.490817767,2.883484588,0,0,19259,26,39752,929.7812568,IP_DAG,PC,[M+H]+,46,0,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"697, 698",
483,NA,0,1,NA,0,1845,DGDG 34:3,C49H86O15,932.6304983,932.6300628,0.467027554,872.3947316,932.6298672,932.6306226,871.4824543,877.4714686,5,2,9.509054266,7.206655438,15.59235693,6.554049632,18.82552611,0.274103169,0.27412651,733948.961,870384.5759,19339,63,9027,914.5966727,IP_DAG,DGDG,[M+NH4]+,34,3,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"1845, 3052",,
1700,NA,0,0,NA,1,3052,DGDG 34:3,C49H86O15,932.6304983,932.6324902,-2.135742656,1002.583594,932.6316289,932.6333514,998.0118109,1007.155378,2,0,0,0,11.52671997,0,0,77.00489372,51.23892654,0,0,19341,1027,9027,914.5966727,IP_DAG,DGDG,[M+NH4]+,34,3,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"1845, 3052",,
12821,NA,0,1,1,,2091,MGDG 46:6,C55H94O10,932.7185256,932.7178844,0.687357112,1069.615615,932.7178051,932.7179638,1069.506125,1069.725104,2,0,0.230239674,0.226936432,0.214762426,0,0,56.71085009,41.31997604,0,0,19350,77,56255,914.6847,IP_DAG,MGDG,[M+NH4]+,46,6,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"2089, 2090, 2091, 2092",
249,NA,0,1,NA,0,2187,DGDG 34:2,C49H88O15,934.6461484,934.6459344,0.22897694,932.3385618,934.6457234,934.6462984,930.424088,933.4393898,5,2,5.340729659,6.343754973,6.246979666,8.568922727,22.07481111,0.815806173,1.08008474,8201110.568,8381491.286,19442,78,9002,916.6123228,IP_DAG,DGDG,[M+NH4]+,34,2,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
3171,NA,0,1,1,,3368,MGDG 46:5,C55H96O10,934.7341756,934.7337285,0.478369274,1090.908031,934.7331475,934.7343094,1089.952978,1091.863084,2,0,0.016829003,0,0.115932926,0,0,148.3166952,89.17929894,0,0,19452,2417,56230,916.70035,IP_DAG,MGDG,[M+NH4]+,46,5,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3366, 3367, 3368, 3369",
12586,NA,0,0,NA,1,5804,DGDG 34:1,C49H90O15,936.6617985,936.6621864,-0.414092864,985.6752937,936.6620435,936.6623292,984.5366471,986.8139404,0,2,1.511041192,2.188266143,1.094396506,0.720566256,6.905607077,0,0,900139.4101,1183213.25,19547,12945,8977,918.6279729,IP_DAG,DGDG,[M+NH4]+,34,1,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
435,NA,0,0,NA,1,2405,SQDG 41:1,C50H94O12S1,936.6804255,936.6826598,-2.385336448,510.8772225,936.6823678,936.6829518,510.8229178,510.9315272,2,0,1.064370066,0.700091746,0,0.043522243,0,0,0,48619.15894,0,19552,82,47739,918.6465999,IP_DAG,SQDG,[M+NH4]+,41,1,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
3023,NA,0,0,1,,701,MGDG 46:4,C55H98O10,936.7498257,936.7498785,-0.056304593,1196.567998,936.7497689,936.749988,1196.406631,1196.729364,2,0,0,0,0,0,0,1.563563867,1.289283491,0,0,19558,26,56205,918.7160001,IP_DAG,MGDG,[M+NH4]+,46,4,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"699, 700, 701, 702",
12651,NA,0,0,NA,1,5905,DGDG 35:7,C50H80O15,938.5835481,938.5833471,0.214184724,1166.249632,938.5827567,938.5837724,1163.256332,1167.519454,7,0,57.31048323,50.81303524,53.99242303,6.151714068,13.56367212,39.90624143,44.82802092,0,0,19634,13241,9377,920.5497225,IP_DAG,DGDG,[M+NH4]+,35,7,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
10813,NA,0,0,NA,1,2312,SQDG 42:7,C51H84O12S1,938.6021751,938.6042218,-2.18059881,651.6724238,938.6041077,938.6045045,649.7425575,652.6429971,4,0,2.413244892,1.532008709,0.202099702,2.006122645,7.789552966,0,0.068204424,0,0,19637,80,48189,920.5683495,IP_DAG,SQDG,[M+NH4]+,42,7,0,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"2311, 2312"
10511,NA,0,0,1,,871,PG 47:6,C53H93O10P1,938.684462,938.6823075,2.295263918,1066.520377,938.676054,938.6884915,1061.178279,1069.725104,4,0,0,0,0.492066483,0.780116542,3.043365735,33.59638774,24.98278278,0,0,19642,33,33369,920.6506364,IP_DAG,PG,[M+NH4]+,47,6,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"870, 871, 872",
11875,NA,0,0,NA,1,4640,DGDG 35:6,C50H82O15,940.5991982,940.600513,-1.397912313,588.3313916,940.6001903,940.6008358,587.8567194,588.8060637,2,0,0,0,1.148505649,0,0,7.057769671,1.479745192,0,0,19747,8074,9352,922.5653726,IP_DAG,DGDG,[M+NH4]+,35,6,0,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"4640, 4641"
2920,NA,0,0,NA,1,5976,SQDG 42:6,C51H86O12S1,940.6178252,940.6190503,-1.302443908,1023.047948,940.6145094,940.6235878,1022.911172,1025.285531,4,0,0,0,0,0.392503547,1.919384639,2.02420815,1.101155446,0,0,19748,13757,48159,922.5839996,IP_DAG,SQDG,[M+NH4]+,42,6,0,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"5975, 5976"
4419,NA,0,0,NA,1,2406,DGDG 35:5,C50H84O15,942.6148483,942.6141041,0.789435343,557.4138126,942.6139923,942.614216,556.2289631,558.5986622,2,0,6.826199837,5.98611626,0,0,0,1.272070375,0.783072081,0,0,19843,82,9327,924.5810227,IP_DAG,DGDG,[M+NH4]+,35,5,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
198571,NA,0,0,1,,4393,MGDG 46:1,C55H104O10,942.796776,942.7963939,0.405222368,1313.001367,942.7959135,942.7968743,1312.707497,1313.295238,2,0,0,0,0,0,0,0.359288369,0.548490766,0,0,19857,7052,56130,924.7629504,IP_DAG,MGDG,[M+NH4]+,46,1,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"4391, 4392, 4393, 4394",
12529,NA,0,0,NA,1,5699,DGDG 35:4,C50H86O15,944.6304983,944.6283261,2.299532835,964.0225512,944.6277723,944.6288799,963.9251471,964.1199552,2,0,0,0,0,0,0,17.36282133,11.64305112,0,0,19934,12409,9302,926.5966727,IP_DAG,DGDG,[M+NH4]+,35,4,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
3289,NA,0,1,1,,4582,MGDG 47:7,C56H94O10,944.7185256,944.7182282,0.314782487,1058.51826,944.7181118,944.7183446,1058.395482,1058.641037,2,0,0,0.012733393,0.416272765,0,0.064290421,1.767929189,1.631209526,0,0,19941,7793,56505,926.6847,IP_DAG,MGDG,[M+NH4]+,47,7,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"4580, 4581, 4582, 4583",
3268,NA,0,1,1,,4285,MGDG 47:6,C56H96O10,946.7341756,946.7331316,1.102732842,1078.496284,946.7329868,946.7333185,1070.23258,1080.984723,3,0,0,0,0,0.070742354,1.339086116,3.070446319,2.5485639,0,0,20032,6436,56480,928.70035,IP_DAG,MGDG,[M+NH4]+,47,6,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"4283, 4284, 4285, 4286",
2717,0,6,1,NA,0,1489,DGDG 36:9,C51H78O15,948.567898,948.5678048,0.098224556,660.8508558,948.5676341,948.5688192,658.8927631,661.6373419,7,0,716.6013735,705.719436,1117.892036,4470.1592,14964.68449,134.8112928,90.50537228,0,0,20112,53,9652,930.5340724,IP_DAG,DGDG,[M+NH4]+,36,9,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,
184,NA,0,0,NA,1,1276,DGDG 35:2,C50H90O15,948.6617985,948.6620094,-0.222372172,1028.33972,948.6616427,948.6623762,1024.73406,1031.94538,2,0,0,0,6.934206327,0,0.703132464,12.42861622,5.424937921,0,0,20124,48,9252,930.6279729,IP_DAG,DGDG,[M+NH4]+,35,2,0,0,0,0,1,0,0,1,0,0,0,0,C2b; C3r,"1276, 3191",,
1866,NA,0,0,NA,1,3191,DGDG 35:2,C50H90O15,948.6617985,948.6638557,-2.168577269,767.5532369,948.6633734,948.6643381,766.7855373,768.3209366,2,0,23.25097677,15.60909986,0,0,0,0,0,0,0,20123,1756,9252,930.6279729,IP_DAG,DGDG,[M+NH4]+,35,2,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"1276, 3191",,
130,0,2,0,NA,1,315,SQDG 42:2,C51H94O12S1,948.6804255,948.6806442,-0.230576158,1113.227559,948.6767441,948.6845444,1111.884341,1114.570776,2,0,0,0,22436.85407,0.097107964,0.173832778,5.669285563,0.855079822,0,58927.61785,20130,14,48039,930.6465999,IP_DAG,SQDG,[M+NH4]+,42,2,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
65,NA,0,1,NA,0,88,DGDG 36:8,C51H80O15,950.5835481,950.5830138,0.562076594,705.7000234,950.5824839,950.5844107,696.3675986,707.8535838,7,0,253.5906307,247.1900989,646.3202079,430.1188528,1367.596602,40.68997704,26.8387871,0,0,20211,6,9627,932.5497225,IP_DAG,DGDG,[M+NH4]+,36,8,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,
1585,NA,0,0,NA,1,1648,DGDG 35:1,C50H92O15,950.6774486,950.6777861,-0.355023457,1056.21365,950.6776344,950.6778478,1054.861665,1058.641037,3,0,0,0,78.87444126,0,0,53.32392715,41.64442404,0,0,20224,59,9227,932.643623,IP_DAG,DGDG,[M+NH4]+,35,1,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,
1338,0,2,1,NA,0,2558,SQDG 42:1,C51H96O12S1,950.6960756,950.6959602,0.121313217,1077.139258,950.6959254,950.7152618,1076.999639,1085.811453,3,0,0,0,118.871898,225.478313,769.2515261,0,0,0,0,20227,94,48009,932.66225,IP_DAG,SQDG,[M+NH4]+,42,1,0,0,0,0,1,0,0,0,0,0,0,0,C2b,,,
1325,NA,0,1,1,,289,MGDG 47:4,C56H100O10,950.7654758,950.7642672,1.271224,1114.047004,950.7638639,950.7646704,1114.01427,1114.079737,2,0,0.079277428,0,0,0.020497276,0.143977763,1.541306367,0.67995639,0,0,20231,14,56430,932.7316502,IP_DAG,MGDG,[M+NH4]+,47,4,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"289, 290, 317, 318",
3613,0,9,1,NA,0,2446,DGDG 36:7,C51H82O15,952.5991982,952.5989349,0.276399306,746.4583634,952.5987692,952.5989718,745.4600807,746.6725069,6,0,3481.099233,3312.139353,7906.266361,1693.444723,5529.369706,256.0947715,180.4471696,0,0,20295,85,9602,934.5653726,IP_DAG,DGDG,[M+NH4]+,36,7,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,
9123,NA,0,1,1,,2568,PG 48:6,C54H95O10P1,952.7001121,952.7024077,-2.409598478,1077.079704,952.6927175,952.7109911,1065.275837,1080.706486,5,0,0.044094995,0.046690976,1.774921293,16.6546296,54.78871799,7.443854145,6.384784695,0,0,20309,94,33639,934.6662865,IP_DAG,PG,[M+NH4]+,48,6,0,1,0,0,0,1,1,0,0,0,0,0,C1; C3c; C3f,,"2568, 2569","2559, 2568, 2569"
